Date,portfolio_nav,SPY_nav,QQQ_nav,NVDA_value,TSM_value,AMD_value,AVGO_value,MSFT_value,GOOGL_value,AMZN_value,META_value,ANET_value,PLTR_value
2024-11-29,2302826.1202,1313545.4550,1292769.5059,614851.3758,229707.2954,144494.6833,142090.5299,319541.7068,264089.2220,144620.1532,173396.6516,114209.5990,155824.9031
2024-12-02,2342452.9500,1315899.6682,1306844.9074,616541.4629,241823.2970,149634.8990,145974.1884,325216.3141,268059.5792,146581.9113,178985.1350,115414.1156,154222.0474
2024-12-03,2376600.4682,1316510.2304,1310852.1967,623790.6355,247408.6555,149550.6314,147411.9053,325382.2918,267825.1102,148481.0522,185271.0192,116641.1428,164838.0245
2024-12-04,2416990.1081,1324685.1010,1327058.2868,645493.9062,249647.7414,151667.8185,149524.6878,330075.8757,272561.3661,151764.5546,185310.3109,118684.3215,162259.5252
2024-12-05,2426006.6422,1322505.1987,1323380.7582,645182.5458,254138.3956,148897.5769,149445.7957,333999.7825,269857.1274,153427.1746,183845.9803,120260.3267,166951.9366
2024-12-06,2442709.3963,1325012.1879,1335224.3663,633529.6041,252546.1619,145979.8709,157388.4058,334716.6581,273092.7957,157935.0296,188326.4251,121858.8425,177335.6024
2024-12-09,2400951.0356,1318188.8703,1324826.3374,617384.3314,247756.9203,137848.2250,156871.1787,336565.3887,274438.6060,157281.1103,185246.8738,119235.9203,168322.4811
2024-12-10,2375157.0429,1314090.3289,1320312.0423,600750.0985,238763.1877,134551.3305,150620.5252,334535.5343,289774.7637,156550.6682,186982.9138,117952.6039,164675.4172
2024-12-11,2444314.1249,1324249.1205,1343948.7062,619608.2375,242072.1102,137089.8320,160605.7870,338806.5659,305783.8385,160181.9991,191016.5029,120710.6151,168438.6367
2024-12-12,2425437.3939,1317425.8029,1335275.3867,610846.3058,238922.4188,137563.8397,158379.0401,339236.6679,300400.5496,159284.6061,190445.8837,120316.6074,170041.4747
2024-12-13,2461963.6434,1317164.2688,1345496.0143,597102.9469,250814.9009,133677.0795,197075.2135,337508.6400,297051.6289,158234.1677,187293.8593,126496.7988,176708.4080
2024-12-16,2498386.7248,1322788.4031,1364871.7690,587095.5734,252349.7936,133445.3474,219167.2946,340768.5192,307755.6432,162039.4022,188620.3170,131179.7761,175965.0580
2024-12-17,2469302.3967,1317338.7152,1358861.3423,579934.8269,250403.0636,131686.2938,210602.2271,342934.1990,305815.1442,160801.1335,187169.9848,127149.7080,172805.8159
2024-12-18,2387823.3749,1278077.1786,1309837.5607,573352.2144,244038.7925,127883.8093,196040.7457,330053.2731,294829.4264,153406.3058,180446.9289,121656.2131,166115.6656
2024-12-19,2395972.1236,1277684.6743,1304004.6914,581224.5837,242890.7532,125218.8983,191394.4089,329781.5990,295001.5719,155333.2683,179957.4300,122781.9299,172387.6804
2024-12-20,2440739.1844,1293031.2134,1315391.7680,599104.3944,246097.8242,125566.4964,193559.7727,329457.1234,299539.8222,156467.1927,176839.1239,126992.1083,187115.3262
2024-12-23,2501037.5313,1300774.1667,1328207.4170,621209.4227,258763.9938,131243.9005,204239.8469,328438.4213,304578.8440,156564.5843,181250.6693,127307.3076,187440.5407
2024-12-24,2526661.2874,1315232.2212,1346217.6337,623655.7194,257478.6495,133024.0170,210683.0451,331517.1301,306894.9397,159340.2599,183637.7451,129063.4317,191366.3498
2024-12-26,2520227.3718,1315319.7153,1345302.8543,622365.8267,253398.0135,131728.4276,215675.8727,330596.5514,306096.8477,157948.9457,182308.2137,129299.8312,190808.8417
2024-12-27,2479721.4947,1301474.1191,1327419.7986,609378.6094,251613.5336,131865.3646,212502.6098,324876.7156,301652.4667,155653.2752,181238.5966,127239.7674,183700.5559
2024-12-30,2454822.7654,1286622.2059,1309765.1648,611513.4777,250066.1392,128968.7295,207079.0829,320575.5084,299273.8075,153948.9174,178649.0627,125461.1328,179286.9073
2024-12-31,2418700.6725,1281941.2737,1298639.1974,597280.8865,246447.2502,127230.7469,203791.5301,318062.6804,296237.8721,152620.2098,176917.7259,124425.4754,175686.2951
2025-01-02,2445244.8483,1278791.6231,1296098.9410,622776.1916,246879.1658,193239.7406,169411.2887,360291.7389,290443.3920,145671.0697,198033.4386,122313.6494,96185.1731
2025-01-03,2511476.0011,1294780.9591,1317309.9494,650513.1901,255488.9616,200832.8555,169827.5676,364397.5081,294061.8787,148297.1451,199814.6981,126044.6545,102197.5419
2025-01-06,2578718.4526,1302239.6244,1332449.4470,672846.8754,269450.7541,207528.8862,172646.4561,368270.8923,301850.7659,150559.4046,208264.9119,130180.5018,97119.0043
2025-01-07,2490974.6200,1287519.0877,1308673.0620,631016.2339,258930.4032,203972.6194,166972.1385,363553.9796,299734.8934,146921.2661,204196.7742,126143.1312,89533.1805
2025-01-08,2472424.8675,1289400.0745,1308901.5618,630881.2302,253664.1215,195178.0636,167461.4311,365438.9745,297373.6894,146934.4985,201827.2700,126383.8428,87281.7459
2025-01-10,2431411.8613,1269714.3177,1288376.6769,611969.7028,255194.9891,185886.9285,163810.0073,360610.1885,294445.1769,144824.3765,203525.9034,125103.6954,86040.8929
2025-01-13,2402848.5821,1271682.9340,1284236.0636,599902.2851,246609.7322,187937.3855,164525.6983,359095.3138,292865.9171,144506.8690,201037.4622,123243.6647,83124.2541
2025-01-14,2389117.4173,1273432.6797,1283016.7218,593283.1129,246719.9481,185967.0172,164094.8279,357786.9622,290796.0648,144043.8251,196384.3605,125727.3619,84313.9368
2025-01-15,2458050.9951,1296596.3931,1312534.3111,613455.5692,253272.2216,192166.4563,166504.7613,366945.2906,299826.8868,147741.5046,203942.3144,127029.3800,87166.6103
2025-01-16,2448797.5157,1294102.8124,1303338.6952,601433.1527,263057.7173,189731.5416,167534.4672,365456.1980,295779.1287,145962.1224,202018.9502,129250.4781,88573.7593
2025-01-17,2491885.8021,1307095.5447,1325336.8539,620074.5350,259028.3877,194569.3380,173398.6426,369286.5500,300516.8376,149454.7347,202504.7630,131241.8083,91810.2052
2025-01-21,2528582.5116,1319060.0186,1333110.0604,634123.1768,267846.3649,195882.9128,175494.5500,368830.3652,303660.0093,152609.9959,203724.2059,132937.7250,93473.2058
2025-01-22,2599845.1228,1326475.2077,1350154.7893,662220.4604,273357.6173,198237.7389,175932.7330,384065.6020,304150.6488,155454.3507,206050.7365,142040.9583,98334.2769
2025-01-23,2606987.2960,1333715.0025,1353025.3524,662895.8917,275096.7043,197100.3763,175472.6571,384504.5367,303552.6914,155725.5598,210330.3807,141275.0486,101033.4493
2025-01-24,2590290.4600,1329821.7877,1345379.3070,642183.0077,271740.9777,196779.9848,178700.5006,382223.6128,306971.8199,155348.5216,213978.8267,141329.7588,101033.4493
2025-01-27,2348776.5824,1311010.7006,1306209.1022,533216.3754,235525.9942,184236.9517,147612.3225,374046.4684,294092.5276,155725.5598,218073.3926,109742.0101,96504.9802
2025-01-28,2446968.9946,1322275.3575,1325514.7233,580810.5464,247883.4166,182891.3316,151431.7002,384926.3541,299443.5652,157531.3967,222848.7728,116569.4267,102632.4845
2025-01-29,2424217.5605,1316347.7027,1323025.3313,556990.9603,247797.7205,187985.4412,150694.1163,380734.4406,299612.2511,156817.0074,223562.5767,117991.8007,102031.2457
2025-01-30,2439999.9543,1323412.6448,1328664.4166,561268.6233,254925.5745,190404.3455,157493.0799,357201.6539,307983.7712,155209.6064,227035.8677,124578.5140,103898.9177
2025-01-31,2430990.3171,1316369.6440,1326733.9091,540645.9138,256358.4766,185742.7492,161589.9543,357261.9098,312813.5205,157220.5004,227756.2736,126077.4856,105523.5333
2025-02-03,2390941.2545,1307511.0737,1316115.7278,525291.6170,244699.1581,183051.5212,159004.7432,353698.3899,308535.7553,157048.5193,230492.6335,121996.3485,107122.5686
2025-02-04,2457951.7032,1316282.2854,1332271.7336,534252.0230,249904.2256,191429.5741,162437.0811,354946.4857,316432.0073,160117.7849,232716.7118,122893.5410,132822.2686
2025-02-05,2460658.7458,1321619.2875,1338317.4222,562079.0584,255439.9788,179431.1883,169425.9026,355738.3967,293356.5801,156221.6696,232941.4425,126361.9554,129662.5733
2025-02-06,2496080.3593,1326212.4547,1345302.8543,579414.5448,257803.6481,176467.6367,168958.5254,357916.0856,293770.5505,157981.2082,235294.4013,126121.2438,142352.5150
2025-02-07,2469596.0246,1314072.9927,1328334.2660,584637.7843,252439.3819,172302.6320,164218.9736,352691.3175,284172.3965,151578.0790,236130.5242,129622.4893,141802.4464
2025-02-10,2517532.1810,1322997.1157,1344413.9752,601433.1527,254680.6038,176980.2509,171645.9556,354817.3889,285904.9709,154217.3868,237082.3235,131548.1739,149221.9740
2025-02-11,2505268.5961,1324003.4329,1341213.2615,597966.1311,255648.1792,177973.4342,171645.9556,354145.9895,284141.7477,153966.0213,237875.4120,127839.0396,144066.6858
2025-02-12,2489700.5207,1319738.0298,1342000.7238,590491.4538,252757.8362,178966.6297,172602.6366,352080.2005,281519.8878,151432.5527,239719.4714,119961.2518,150168.6002
2025-02-13,2510516.2379,1333671.2554,1361306.4229,609177.9062,247185.3317,179110.7967,172200.9829,353371.3552,285399.0070,152385.0851,240770.3612,120081.6076,150833.8043
2025-02-14,2525930.7992,1333605.8380,1367022.1169,625207.7032,249720.5070,181177.2765,170185.3906,351555.1216,284003.7810,151267.1827,243450.5029,116930.4941,152432.8396
2025-02-18,2527903.8710,1337520.9940,1370121.1018,627684.2160,248299.8364,183067.5439,166891.8123,352596.6411,281765.1958,149924.3796,236741.8962,121514.9252,159417.4245
2025-02-19,2504408.1390,1340670.7801,1370502.2729,626918.7821,246107.5973,183724.3374,167037.8620,357012.3013,284065.0787,149911.1573,232577.9284,113702.7831,143350.3114
2025-02-20,2492436.1616,1335093.1016,1364685.0061,630881.2302,245066.5762,182891.3316,165584.6209,358901.0970,282976.4819,147430.6083,229626.8017,113133.8352,135943.5788
2025-02-21,2419231.3287,1312257.5587,1336361.6385,605305.4606,242788.6030,177556.9313,159683.9162,352070.3395,275463.5515,143263.2839,225895.7296,107553.7348,129649.7783
2025-02-24,2348561.9257,1306286.2923,1320586.6477,586619.1459,234717.6934,173183.6935,151847.9566,348439.3076,274834.9219,140703.3605,220799.8090,101415.6219,116000.4155
2025-02-25,2300738.1830,1299789.7908,1303948.1320,570183.9938,231925.3349,166535.7184,147911.7234,343178.1787,268962.5725,140762.8913,217286.8656,101623.5024,112367.4023
2025-02-26,2346493.2068,1300445.9962,1307097.9813,591121.9527,238355.0850,167785.2149,155506.6930,344756.5519,264838.1218,141788.1869,222640.5471,105452.9841,114247.8694
2025-02-27,2227786.4975,1279688.5049,1270798.1836,541006.1989,221784.6525,159407.1743,144450.1913,338546.7458,258352.4906,138077.2851,217531.4022,100190.1847,108440.1721
2025-02-28,2264349.9539,1299658.6851,1290866.2249,562484.3103,221098.8180,159967.8442,145640.5496,342393.3378,261081.6684,140418.9190,220822.9362,101809.5121,108632.0583
2025-03-03,2163658.3568,1276888.5596,1262618.7639,513584.3811,211839.9011,157356.7172,136833.3063,335062.3267,256067.9557,135616.5797,216477.1912,94106.7820,106713.2159
2025-03-04,2186111.0339,1261774.2996,1258808.3793,522274.7109,220449.6969,161393.5530,136913.6663,335165.8008,262062.9708,134809.5736,211503.5490,93570.6485,107966.8639
2025-03-05,2233948.1989,1275335.6078,1275218.2392,528173.3129,225691.4967,162867.3175,139907.8325,345869.0920,265282.7646,137825.9196,216946.4585,96087.1685,115296.8361
2025-03-06,2144678.9499,1252696.9942,1240137.8613,497869.7992,215367.1148,158349.9005,131049.4796,342307.1138,264255.5359,132758.9823,207514.7566,92279.5658,102926.7016
2025-03-07,2171559.6784,1259718.3247,1249257.1806,507415.5997,216898.0203,160688.7038,142376.1993,339219.4475,266570.7197,131799.8387,206764.5607,91207.3156,108619.2730
2025-03-10,2071562.1663,1226164.7596,1200840.4955,481704.8608,208998.5598,154793.6336,134700.8922,327877.9283,254612.9364,128684.2647,197620.3286,84861.3138,97707.4481
2025-03-11,2089498.6159,1215971.9726,1197970.0884,489719.8281,209390.4788,155001.8912,138819.6932,328128.0684,251803.8696,130040.3002,200171.6102,86579.1096,99843.7666
2025-03-12,2159680.3808,1222424.5917,1211484.1090,521196.9864,216983.7354,161457.6314,141843.0761,330560.2298,256516.3590,131561.7056,204748.6676,87804.5468,107007.4427
2025-03-13,2117038.0142,1206129.0265,1189688.8619,520476.4507,210149.7779,157164.4823,139747.1687,326679.0844,249839.0318,128254.3069,195191.3660,87684.1910,101852.1545
2025-03-14,2188417.2770,1231042.6211,1218444.2650,547900.7456,213211.5890,161745.9776,142799.7458,335122.7154,254029.6689,130939.9131,200974.8446,91371.4379,110320.6391
2025-03-17,2185525.6099,1240535.4555,1226344.2424,538263.9793,215844.7488,167544.9243,142040.2579,335243.4663,252187.6378,129478.0485,200081.7948,93100.1690,111740.5832
2025-03-18,2133051.0593,1227127.3297,1205438.3425,519800.9505,212862.0052,165814.8588,137782.6972,330775.8431,246630.8489,127546.5288,192626.2527,91896.6193,107314.4547
2025-03-19,2166943.9074,1240491.7085,1221568.6821,529212.5386,213636.5746,170172.0862,142821.6499,334484.4873,251573.6040,129345.7444,193188.5756,92367.0988,110141.5479
2025-03-20,2172055.8043,1236904.5875,1217428.2248,533760.7596,218198.0099,171629.8280,139569.3784,333639.2843,249900.4705,128955.4738,193830.2437,90780.6025,111791.7535
2025-03-21,2181711.9341,1237312.6674,1221441.6770,530023.1457,217288.1730,170508.4881,140389.7899,337451.3761,251727.1536,129788.9448,197220.6049,90955.6602,116358.5979
2025-03-24,2247007.0079,1259471.0117,1248245.3531,546729.9567,222734.8304,182378.7173,140089.4538,339021.0578,257391.3308,134452.3689,204695.9732,95747.9885,123765.3305
2025-03-25,2252152.2929,1262498.4958,1255368.6340,543487.7004,222415.1605,183916.5601,137899.2936,340815.0443,261812.1630,136073.0023,207163.5149,95124.3304,123445.5234
2025-03-26,2165666.5842,1247426.6284,1232268.9330,512280.6871,213316.9237,176515.6923,131314.1652,336338.8094,253369.5913,133043.4239,202092.8276,89347.2849,118047.1787
2025-03-27,2125519.0875,1244113.6374,1225247.5369,501788.2781,206849.7955,170844.8901,125981.6144,336864.8984,249040.8701,133195.5614,199314.4055,86393.1082,115245.6658
2025-03-28,2063216.3830,1219059.3210,1192989.4321,493862.6939,203173.5824,165350.3002,123879.3635,326704.9729,236898.9119,127480.3768,190767.3490,85277.0915,109821.7409
2025-03-31,2049746.2304,1227242.7243,1192938.6457,488053.6128,204095.7267,164581.3727,122641.4449,323763.9194,237374.7206,125853.1322,190641.6481,84773.7891,107966.8639
2025-04-01,2077392.8924,1230708.8976,1202554.9853,520805.4222,208234.4532,164043.5425,144416.3438,313031.4872,249834.7369,124219.4074,166722.3570,103823.2901,82261.8523
2025-04-02,2090881.3966,1238497.3586,1211331.7498,522081.9888,210395.3319,164330.8346,147475.7075,312990.5207,249786.9529,126701.5954,166133.4127,106032.3040,84952.7480
2025-04-03,1944739.0222,1177463.2100,1146484.9215,481325.4154,194330.7621,149710.8870,131981.7088,305594.5128,239734.4263,115324.8953,151250.7491,94272.9741,81212.6913
2025-04-04,1826916.9369,1108531.0973,1075278.0127,445911.5366,181266.7398,136878.5242,125365.9181,294725.7662,231590.6024,110535.0412,143600.3081,85145.9504,71896.5498
2025-04-07,1860212.9865,1106556.5217,1077872.8781,461656.1959,180488.7968,133494.8624,132093.1252,293104.0678,233419.7626,113288.7176,146877.8591,90172.4256,75617.1735
2025-04-08,1831570.3337,1089224.7749,1058462.0176,455320.5760,174561.8260,124828.2298,133712.8023,290401.1866,230159.0328,110315.2663,145227.6914,91931.6965,75112.0261
2025-04-09,2102191.7448,1203614.3173,1185510.1003,540569.0322,196022.4029,154562.9134,158667.7174,319829.5305,252443.2964,123527.7605,166656.9304,100529.6249,89382.5363
2025-04-10,1994589.2500,1150873.2781,1135087.6253,508606.7492,186613.3625,141570.9466,147655.6848,312343.4619,243074.6742,117141.2883,155424.5023,96098.3869,86060.1933
2025-04-11,2047845.2333,1171408.1065,1155999.4542,524493.3376,193960.3312,149072.4587,155916.8579,318158.7127,249946.0622,119500.6580,154650.6354,96124.8376,86021.3420
2025-04-14,2046460.6655,1182772.3115,1163834.9930,523453.1267,192429.2041,150828.1275,152848.9126,317634.5281,253015.8998,117723.0477,151210.9287,97341.7727,89975.1176
2025-04-15,2051648.1804,1179459.5915,1165132.4257,530498.0667,194269.0172,152089.0202,153354.5047,315930.8966,248625.8667,116087.6470,148377.2024,96825.8979,95590.0609
2025-04-16,1960856.3902,1153242.5251,1129999.7012,494044.0854,187280.1382,140916.5663,149635.2638,304365.9213,243885.8808,112687.5668,142911.7867,95066.6371,90062.5439
2025-04-17,1934611.9327,1154887.9822,1129796.1655,479859.5980,187366.5466,139655.6737,146533.0577,301228.9919,240434.2832,111575.7516,142675.6602,94180.3814,91101.9884
2025-04-21,1872560.2256,1127398.5274,1101837.4303,458204.7446,182575.6084,136559.3040,142436.7516,294136.0806,234883.1151,108156.2801,137890.2044,89511.0465,88207.0903
2025-04-22,1915302.7374,1156730.9105,1130762.9015,467566.4261,186946.7122,137676.5567,145324.7197,300442.7277,240927.3685,111944.1966,142334.2345,90833.8047,91305.9907
2025-04-23,1986407.5805,1174654.8674,1156406.4476,485627.9714,194861.7258,144268.3001,151606.3138,306642.9324,247098.8997,116740.5211,148021.5887,93598.3746,97940.9529
2025-04-24,2065088.3555,1199380.2008,1188944.4627,503216.6245,202727.2977,150780.2475,161238.6259,317216.7605,253349.9246,120580.1511,151686.0558,99590.4678,104702.2001
2025-04-25,2116837.1317,1208046.1757,1202198.7003,524871.6585,203863.3112,154259.6694,164803.6081,320943.4764,257612.7288,122163.8482,155703.3146,103056.0980,109559.4186
2025-04-28,2103181.9799,1208506.8062,1201817.2172,514091.4090,201764.1773,153844.6891,164940.7431,320378.3253,255465.3987,121329.9818,156406.0414,103585.1932,111376.0209
2025-04-29,2111616.1241,1216119.7374,1209754.4848,515462.5830,203097.7477,153317.9848,163826.6713,322737.1685,254749.6626,121129.5982,157743.2464,106786.2757,112765.1857
2025-04-30,2116743.2819,1216602.3091,1209601.8915,514989.7270,205826.6141,155376.9099,164940.7431,323736.4183,252586.4533,119209.7783,156195.5300,108823.3145,115057.7934
2025-05-01,2184149.3016,1225224.2662,1225400.1302,527708.4693,213272.3707,154259.6694,169105.5969,348422.4655,256562.9192,122945.9912,162798.9878,116191.0774,112881.7542
2025-05-02,2246159.5323,1243411.6534,1243589.8546,541372.8512,221372.5997,157691.2112,174513.0627,356514.6517,260905.2415,122803.7816,169857.6626,120397.4490,120731.0210
2025-05-05,2237709.8212,1236281.4294,1236212.1736,538157.7196,217816.4058,160548.1566,172010.7283,357243.6436,261191.5554,120457.3427,170497.8021,119550.8845,120235.5827
2025-05-06,2205475.9342,1225948.3269,1224713.3045,536833.8673,212729.0657,157403.9191,171470.8359,354901.1315,259632.7812,119591.1541,167095.0590,120066.7594,105751.3611
2025-05-07,2213869.8055,1231103.9752,1229521.3963,553476.9168,215519.6961,160181.0685,175515.7180,354933.8946,240784.2116,121982.8559,169797.8972,114352.4443,107325.1025
2025-05-08,2241437.9827,1239682.0498,1242216.2033,554942.6259,216359.3649,162319.7895,178052.3395,358881.7236,245396.9685,124161.2334,170139.3142,115437.1056,115747.5176
